text,topic
Fa-la-la: Decking your PC with an Xmas virus HELSINKI: Internet security experts warned last Tuesday of a new virulent e-mail worm particularly successful in infecting computers as it is disguised as a multilingual electronic Christmas card.,Science and Technology
"FTC Cool to Spam Bounty Hunters A bounty system for catching spammers would need to offer whistleblowers rewards of \$100,000 to \$250,000 to be effective, the Federal Trade Commission said.",Science and Technology
"PeopleSoft chairman says bid needed different terms WILMINGTON, Del.--PeopleSoft might have considered Oracle #39;s takeover proposal more seriously if some of the terms were different, PeopleSoft #39;s chairman said in a videotaped deposition played in a Delaware court on Tuesday.",Science and Technology
"Eight Georgians Abducted In Georgian Breakaway Region: Police TBILISI (AFP) - Armed men abducted eight Georgian civilians in Georgia #39;s breakaway region of South Ossetia, an area that last month saw fighting between Tbilisi and Ossetian forces, police said.",Science and Technology
"Microsoft to patch Windows flaws Microsoft plans to release patches for five Windows flaws next week, the software giant announced Thursday. The company posted the information on its TechNet site as part of a new program that gives the general ",Science and Technology
Screensaver tackles spam websites A screensaver targeting spam-related websites could help drive spammers out of business.,Science and Technology
"Yahoo buys e-mail software firm Stata OCTOBER 22, 2004 (IDG NEWS SERVICE) - Yahoo Inc. has snapped up privately held software company Stata Labs, which develops technology allowing users to quickly search through e-mail and attachments.",Science and Technology
MYB70 transcription factor modulates Arabidopsis seed germination and root development,Science and Technology
"Mobile phone Lotto plan unveiled National Lottery players will be able to buy their tickets on their mobile phones, operator Camelot will announce.",Science and Technology
"Of Marathon Mice And Fat Men NEW YORK - By attacking the same basic biology drug companies are targeting for new anti-fat drugs, researchers have genetically engineered mice with abilities far beyond those of normal rodents.",Science and Technology
"Shopping Search Update 2004, Part 2 Here's a look at new and interesting developments at the major shopping search and comparision sites during 2004. Today: NexTag, PriceGrabber, Shopping.com/Dealtime and Yahoo Shopping.",Science and Technology
"MSN Launches Search Beta Microsoft has launched a beta version of an MSN search engine designed to compete directly with Google. MSN Search lets users search through more than 5 billion documents, Microsoft says.",Science and Technology
"Solar Minimum is Coming Something strange happened on the sun last week: all the sunspots vanished. This is a sign, say forecasters, that solar minimum is coming sooner than expected.",Science and Technology
"Sewage waters a tenth of world #39;s irrigated crops A tenth of the world #39;s irrigated crops - everything from lettuce and tomatoes to mangoes and coconuts - are watered by sewage. And much of that sewage is raw and untreated, gushing direct from sewer pipes into fields at the fringes of the developing ...",Science and Technology
"VoIP tools firm ready to battle  quot;SPIT quot; With the increasing popularity of VoIP,  quot;SPIT quot; (SPam over Internet Telephony) has the potential to be an even bigger problem than its email counterpart.",Science and Technology
CA execs can keep bonuses--for now Computer Associates International shareholders on Wednesday struck down a proposal to recoup money paid out to executives during a long-running accounting scandal.,Science and Technology
"Microsoft, Google Square Off in Search Arena As Microsoft Corp. MSFT.O prepares to launch its own Web search engine to take on Google Inc. GOOG.O , industry watchers are already speculating ",Science and Technology
"Tools Of The Trade: The Microsoft Windows 2003 Small Business &lt;b&gt;...&lt;/b&gt; Servers for small businesses are one of the fastest-growing areas of the IT market, according to market researcher IDC. Much of this is down to the Small Business Server (SBS) software ",Science and Technology
"Ex-U.S. Cyber Security Chief Sees Curb on Phishing  SAN FRANCISCO (Reuters) - A former White House Web security  chief predicted on Wednesday that technology companies and law  enforcers could soon stamp out most Internet ""phishing"" scams  that aim to trick people into giving away personal and  financial information.",Science and Technology
"Intel Eyes WiMax Wireless Chip maker will being testing the emerging, high-speed wireless technology.",Science and Technology
"Female hormones decide research skills of male scientists! A survey by academics at the University of Bath, UK, has revealed that male scientists are good at research because they have the hormone levels of women and long index fingers.",Science and Technology
"UK ITunes Prices Questioned LONDON -- Apple Computer #39;s three-month-old European iTunes service came under attack Wednesday from Britain #39;s Consumers #39; Association, which asked the Office of Fair Trading, a business watchdog, to investigate why the service #39;s prices are higher than ",Science and Technology
Microsoft cuts advances for 2006 Longhorn release Microsoft Corp. on Friday said it will sacrifice some key advances it had planned for Longhorn so it can deliver the successor to Windows XP in 2006.,Science and Technology
"SingTel signs deal with Samsung Networks to tap S. Korean market SINGAPORE : SingTel has teamed up with the South Korean conglomerate, Samsung, to tap the Korean market. Both companies have signed an agreement to distribute Internet Protocol for Virtual Private Networks services in Korea.",Science and Technology
Air Force Looks at New Microwave Weapon (AP) AP - The Air Force expects planes will be able to fire non-lethal microwave rays at enemy ground troops with the help of a new superconducting generator system developed at Wright-Patterson Air Force Base after about 25 years of research.,Science and Technology
Drug-delivering contact lenses revealed Contact lenses that release controlled doses of drugs to treat eye diseases such as glaucoma have been created by nano-engineers in Singapore.,Science and Technology
"Cell phones take iPod challenge When Gilles Babinet looks at a cell phone, he sees a music store, an iPod and even a nascent platform for a tiny-screened MTV. The curly-haired Parisian is the chairman and founder of Musiwave, the company ",Science and Technology
How 5G is helping Las Vegas on the road to sustainability,Science and Technology
"For Women Worried About Fertility, Egg Bank Is a New Option For single women who want children, egg freezing may be a reproductive insurance policy.",Science and Technology
"Colleges approach Windows service pack warily College students returning to school this fall will find that many of their information systems departments - like business operations - are taking a go-slow approach to Microsoft #39;s big anti-hacker upgrade, Windows Service Pack 2.",Science and Technology
Top McAfee exec to step down Stephen Richards will retire from his positions as chief operating officer and chief financial officer.,Science and Technology
"Heart Attacks Don't Stop Most Smokers By EMMA ROSS    MUNICH, Germany (AP) -- More than half of European smokers who suffer a heart attack, bypass surgery or other serious heart problem are still smoking a year later, despite anti-smoking campaigns and doctors' advice to stop, a new study found.    Experts said the findings, presented Monday at Europe's largest medical conference, indicate that smoking cessation efforts are failing many of the most vulnerable victims...",Science and Technology
"US scramjet clocks 10 times speed of sound EDWARDS AIR FORCE BASE, United States : A US hypersonic experimental scramjet, the X-43A, clocked up a test flight at a world record speed 10 times faster than sound, NASA said.",Science and Technology
CA releases wireless Lan management software Computer Associates International (CA) has released a new tool for managing and securing wireless networks that attracted significant customer interest when it was previewed earlier this year.,Science and Technology
Round 3 of the desktop search heavyweight championship bout The Google vs. Microsoft technology war does not seem to let up. The latest salvo from the MSN camp is a beta edition of its new MSN Desktop Search application.,Science and Technology
IBM Partial Settlement in Pension Suit (AP) AP - IBM Corp. and plaintiffs challenging the legality of its pension plan agreed to a deal Wednesday that settles most claims and caps the company's potential liability at  #36;1.7 billion. The company previously had estimated a settlement could cost as much as  #36;6.5 billion.,Science and Technology
"Incoming CEO: Father figure Duffield back at the helm (SiliconValley.com) SiliconValley.com - If there's a spirit that defines the many quirks and complexities of Pleasanton software company PeopleSoft, it emanates from its founder and once-again chief executive officer, David A. Duffield.",Science and Technology
"Satellite Mishap Blamed on Human Error (AP) AP - A  #36;239 million satellite toppled to a factory floor last year because nobody bothered to check that it was secure before moving it, according to a NASA investigation board's report on the mishap.",Science and Technology
"Matrix cast to lend voice talent to Matrix Online The Matrix Online will benefit from the voice talents and likenesses of many of the movie trilogy #39;s original cast, Warner Bros.",Science and Technology
"Microsoft unveils Windows XP for India Microsoft Corp. announced Wednesday that it would offer a low-cost, localized version of its Windows XP operating system in India to tap the large market potential in this ",Science and Technology
BEA adds app server support to Beehive BEA Systems has added the Jonas and Geronimo application servers as platforms supporting the Project Beehive open-source development initiative.,Science and Technology
Cassini snapshots murky moon Titan The Cassini probe got the first close-up photos of Saturn #39;s murky moon Titan on Tuesday and began sending them back to Earth. This image is one of the closest ever taken of Saturn #39;s hazy moon Titan.,Science and Technology
DNA Crime Bill Headed to Bush for His Signature (Reuters) Reuters - DNA testing would be expanded to\better catch the guilty and clear the innocent under\legislation passed by the U.S. Congress and headed to President\Bush to sign into law.,Science and Technology
"PC Shipments Rise 12 Pct Worldwide in 3rd Quarter  SAN FRANCISCO (Reuters) - Shipments of personal computers  in the third quarter rose 12 percent, driven by strong  corporate demand and ongoing strength in Europe, the Middle  East and Africa, a market research firm said on Monday.",Science and Technology
"Linux Desktop Needs PC Vendor Support (Ziff Davis) Ziff Davis - Opinion: If the Linux desktop is ever to be more than a niche player, it needs a hand from PC vendors, including real support from the ones that already claim to back it.",Science and Technology
"Study: Global Warming Could Change Calif. (AP) AP - Global warming could cause dramatically hotter summers and a depleted snow pack in California, leading to a sharp increase in heat-related deaths and jeopardizing the water supply, according to a study released Monday.",Science and Technology
"Alcatel Says Closing in on China 3G Mobile Deal  SHANGHAI (Reuters) - French telecoms equipment maker  Alcatel is nearing a deal with a Chinese peer on cooperating to  build third-generation (3G) mobile phone networks using a  Chinese technology standard, a senior executive said.",Science and Technology
"NASA Set to Launch 7,000 Mph Jet Nasa is due to launch an experimental jet over the Pacific today in a bid to reach a record 7,000 mph. The first X-43A flight failed in June 2001 when the booster rocket used to accelerate it to flight speed veered off course and had to be destroyed.",Science and Technology
"Movie Industry Sues More DVD Chip Makers on Piracy  LOS ANGELES (Reuters) - The representative for Hollywood's  major movie studios on Monday said its members have sued two  microchip makers, alleging they sold their products to makers  of equipment that can be used to illegally copy DVDs.",Science and Technology
"Mexico announces historic rain forest plan Mexico and a US environmental group agreed on a plan to protect 370,000 acres of tropical forest on the Yucatan Peninsula in what officials said Friday was the largest conservation project in the country #39;s history.",Science and Technology
"Rebel Stars Cross Paths with Sun (SPACE.com) SPACE.com - Newly discovered galactic highways cut across the Milky Way at odd angles, bringing stars through the neighborhood of our solar system.",Science and Technology
"Locusts Ravage Key Mauritanian Farming Region (Reuters) Reuters - An agricultural region\in eastern Mauritania faces the loss of its entire crop to\swarms of locusts unless action is taken immediately, a\regional government official has warned.",Science and Technology
"Oracle Softens up PeopleSoft Larry Ellison might not wear a red suit and a white beard, but he sure knows how to deliver the goods for his investors. Next stop after the PeopleSoft acquisition? Germany, the home base of rival SAP. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt;",Science and Technology
"Apple's Phil Schiller, analysts discuss the iMac G5 The marketing behind the new iMac G5 will leave no doubt in consumers' minds what else Apple has delivered lately. ",Science and Technology
"Google Lowers Expectations for Its Value (AP) AP - Google Inc. dramatically lowered expectations for the Internet search giant's value Wednesday ahead of its much ballyhooed coming out party in the public markets. The offering is still one of the biggest and highly anticipated for an Internet company, surpassing the hot issues of the dot-com boom.",Science and Technology
Getting Burned? Put on a Shirt Sunscreen and floppy hats are the normal tools to fight UV radiation in Australia. Now you can add laundry detergent. By Stephen Leahy.,Science and Technology
"NTT DoCoMo and Motorola teams up on 3G Phones NTT DoCoMo, top mobile phone carrier in Japan, and Motorola Inc., worlds number two cell-phone maker, plans to develop third-generation cell phones that allow subscribers in Japan to use services in other parts of Asia and Europe.",Science and Technology
"Wireless San Francisco \\Reuters has a story  about Gavin Newsom finally getting wifi and wanting to\hookup San Francisco:\\""SAN FRANCISCO (Reuters) - San Francisco Mayor Gavin Newsom has set a goal of\providing free wireless Internet activity in his city that sees itself as a\vanguard of the Internet revolution.""\\""""We will not stop until every San Franciscan has access to free wireless\Internet service,"" he said in his annual state of the city address on\Thursday. ""These technologies will connect our residents to the skills and the\jobs of the new economy.""\\The issue I have is that I'm not sure my tax dollars need to pay for this.  I'm\also pretty sure that the city will screw it up.\\Why not just do this.  Allow ...\\",Science and Technology
"Minecraft player painstakingly deletes 1,000 Bedrock blocks in timelapse video - HT Tech",Science and Technology
"Atkins Diet May Bring Side Effects Dieters on the popular high-fat, low-carb Atkins approach lose just as much body fat as those on low-fat diets, but the annoying low-carb side effects could mean problems down the road, according to a scientist who reviewed five dozen diet studies.",Science and Technology
"Online insecurity Despite new federal and state laws aimed at spamming, theft or fraud while using computers, hackers continue to prowl the Internet perpetrating scams and outright theft.",Science and Technology
"Broadband reach to get broader Broadband will be as widely available as analogue TV by the middle of next year, according to BT. BT has struggled to extend the reach of broadband to certain areas of the country because until now 512Kbps ADSL connections would not work ...",Science and Technology
"Intel seeks higher performance from cheap desktops A new chipset offers high-end features for less cash, an effort to spark PC makers to update their low-price offerings.",Science and Technology
IBM readying tools for SMB IBM on Wednesday announced the pre-release of several tools for SMBs (small and midsize businesses) designed to speed development of solutions built on IBM middleware.,Science and Technology
Microsoft puts household entertainment at touch of a mouse Technology is changing daily. It #39;s a wonder we aren #39;t all punch-drunk from the velocity with which new things emerge and not-so-old things become obsolete.,Science and Technology
"Among 3 Digital Photo Fixes, Adobe's Is No. 1 (washingtonpost.com) washingtonpost.com - One of the great things about digital photography is that you don't have to live with your mistakes. If you turned somebody's eyes red with your camera's flash, you can fix that goof with the right program. Better yet, that same software can organize your shots, share them online and even weave them together in slide shows.",Science and Technology
"Telecom Italia Outlines Plan to Purchase Mobile Unit Italia released details of its offer to buy the 44 percent it does not own of its mobile phone unit, Telecom Italia Mobile.",Science and Technology
Ex-NetScreen CEO takes on new start-up The former CEO of NetScreen Technologies has moved on to a new upstart. Can he make the same magic work again?,Science and Technology
Oracle hopes for fast turnaround on tender results Firm says preliminary results for tender offer for PeopleSoft shares could be available just after midnight Friday night.,Science and Technology
"When it comes to solar farms, sheep are great groundskeepers",Science and Technology
"New game from Wideload, Alex Seropian named, dated Stubbs the Zombie being built on top of the Halo engine; Aspyr pegs summer  #39;05 as day the bloody demon arrives. Exclusive screens, developer video inside.",Science and Technology
"Phishers adopt scam tricks from virus writers You know all about phishing scams, right? You know better than to click on a Web link embedded in an e-mail that purports to be from your bank, or to reply to messages requesting your user name and password. But if you think that's enough to protect yourself, think again.",Science and Technology
"Jobs offered to let Sony into iTunes, report says To counter Microsoft #39;s planned entry into the digital music market, Apple Computer offered to sign a strategic agreement with Sony, according to a Sept.",Science and Technology
" #39;Halo 2 Flu #39; Overtakes The Country As Game Goes On Sale NEW YORK - If there was an increase in the number of people who took the day off from work or stayed home from school Tuesday, it may not have been the flu that kept them at home and on the couch.",Science and Technology
"Microsoft to skip Itanium with supercomputing Windows Microsoft Corp. will support only x86 processors with 64-bit extensions when it releases a special version of Windows Server for high performance computing (HPC) next year, leaving support for Intel Corp.'s Itanium 2 for a later, undefined date.",Science and Technology
"Microsoft releases SP2 update for all Windows XP users NEW YORK, August 25 (New Ratings) - Microsoft Corporation (MSFT.NAS) has released its long-awaited Windows XP Service Pack 2 (SP2) security update for its XP Professional users.",Science and Technology
"HP Will Power 5,300 7-Elevens  quot;HP technology helps us to differentiate ourselves from other retailers in the way we run our stores, select and distribute products, work with suppliers, serve customers and communicate ",Science and Technology
"Calif. Joins Electronic Voting Lawsuit (AP) AP - California Attorney General Bill Lockyer joined a lawsuit Tuesday alleging that voting equipment company Diebold Inc. sold the state shoddy hardware and software, exposing elections to hackers and software bugs.",Science and Technology
You can already use Google's Play Store in Windows 11 – here's how,Science and Technology
"Google #39;s ups and downs Google #39;s long-awaited public offering finally made it to the street, but the search is still on for Microsoft #39;s Windows update. ",Science and Technology
"Adobe Repairs Reader, Acrobat Flaws Adobe this week updated its Acrobat and Reader software to fix vulnerabilities spotted by Reston, Vir.-based security intelligence firm iDefense.",Science and Technology
"Microsoft, Polycom work on collaboration apps Companies to create real-time, rich-media collaboration for Windows Messenger users and later for Office Live Meeting users.",Science and Technology
"Mac OS X  #151; Rock Solid  #147;The Macintosh, with its OS X operating system, is rock solid, #148; writes Walt Mossberg for the Wall Street Journal.  #147;It is elegant, and  #151; when you do a feature-by-feature price comparison with Windows competitors  #151; it #146;s surprisingly affordable. #148; Dec 09",Science and Technology
HP announces new low-end server ProLiant ML150 G2 offers a Xeon chip or two for small and medium-sized businesses.,Science and Technology
" #39;Halo 2 #39; a must-have for casual, hard-core gamers alike There #39;s a balance to making a sequel to a successful video or computer game. The developer, at the very least, is expected to match the quality of the first game.",Science and Technology
"REVIEW: GPS Navigation in a Mobile Phone (AP) AP - O.K., so I don't like asking for directions. But I don't get lost so often that I need to spend more than  #36;1,000 on a built-in car navigation system to plot my course with global positioning satellites.",Science and Technology
Hospitals and homes prioritised over industry in event of power shortages,Science and Technology
Phishing Attacks May No Longer Require Lure typically e-mailed as enticements to bogus sites that endanger users #39; systems and expose their personal information -- is limited in scope ,Science and Technology
"Qwest adds to VOIP service Qwest Communications on Wednesday announced a continued expansion of its VoIP service portfolio with IP Centrex Prime, an IP-enabled interface that helps enterprise business customers with multiple locations and mobile workforces migrate from traditional PBX connections to VoIP.",Science and Technology
"Large piece of space shuttle Columbia found LUFKIN, TEXAS - A 1.8-metre-long piece of the space shuttle Columbia was recently found in Texas, according to NASA. The shuttle broke up over the state on Feb. 1, 2003, killing all seven astronauts on board.",Science and Technology
AMD #39;s Spansion Delivers Serial Flash Memory manufacturer Spansion said it has developed new Flash memory technology supporting the Serial Peripheral Interface communication standard.,Science and Technology
"U.S. Would Allow 720 Snowmobiles Daily at Yellowstone With federal courts in disagreement over how many snowmobiles should be permitted in Yellowstone National Park, the National Park Service proposed a temporary option.",Science and Technology
SpaceShipOne to launch again Monday Paul Allen and Burt Rutan's aircraft will try to repeat its 100km altitude feat to seal its victory for the \$10 million prize.,Science and Technology
Apple explains why new MacBook Pro laptops have the notch,Science and Technology
"The Cost of Virus Protection Rises (PC World) PC World - Symantec, McAfee hope raising virus-definition fees will move users to\  suites.",Science and Technology
"Partial solar eclipse occurs next week A partial solar eclipse will occur on Thursday, and will be visible in northeast China, north of the Pacific Ocean, northwest of North America and part of the Arctic Ocean.",Science and Technology
"FCC: 8M Wireless Users Keep Cell Numbers Nearly 8 million mobile phone users have switched carriers and kept their cell numbers since a new rule allowing that flexibility went into effect one year ago, the Federal Communications Commission disclosed Tuesday.",Science and Technology
"Red Hat picks up pieces of Netscape Red Hat Inc. has gone scavenging among Netscape's remains, agreeing Thursday to pay America Online Inc. (AOL) up to \$23 million in cash for the assets of Netscape Communications Corp.'s Security Solutions unit.",Science and Technology
Federal Scientists Search for Lost H-Bomb (AP) AP - The U.S. government is sending a team of 20 scientists to check out a report of unusual radiation readings that could be coming from a hydrogen bomb that was lost off the Georgia coast in 1958.,Science and Technology
"Napster Star Changes His Tune Napster creator Shawn Fanning, who turned the music industry on its head with his file trading technology, has re-emerged with a new company that hopes to facilitate agreements between peer-to-peer services and the record companies, making it easier for ",Science and Technology
"RIM signs BT to sell Blackberry BT is to offer Research in Motion #39;s Blackberry mobile email and personal information management system, the UK telco said today.",Science and Technology
"Kmart, Sears agree to \$11B merger The companies, both of which have struggled in recent years, said the merger, expected to be finalized by March, is expected to generate significant cost savings, but could also trigger sales of ""nonstrategic real estate assets.",Science and Technology
"Lexmark recalls 39,000 printers Lexmark has ordered the recall of more than 39,000 Dell, IBM and Lexmark branded laser printers due to short-circuiting problems that could lead to electrical shocks.",Science and Technology
"Pixar's Mr. Incredible May Yet Rewrite the Apple Story Even his biggest fans might see Steven P. Jobs, Apple Computer's chief executive, as a brilliant dunce.",Science and Technology
"Indian IT major Infosys net profit jumps 49 percent as outsourcing booms (AFP) AFP - India's second-largest software exporter, Infosys Technologies, quarterly net profit jumped 49 percent, well ahead of market expectations, thanks to a sustained outsourcing boom.",Science and Technology
EDS delays earnings again Auditor KPMG says it isn't ready. Struggling IT services giant is also probing its bonus plan.,Science and Technology
"Spam-happy shoppers love stolen software Online shoppers are still willing to buy products advertised in spam, indicating that the problem is unlikely to desist anytime soon, a new survey shows.",Science and Technology
"Nobel laureate joins solar-cell firm Arno Penzias, who won a Nobel Prize for physics, is now a scientific adviser to Konarka.",Science and Technology
Astrophysicists reveal largest-ever suite of universe simulations - Phys.org,Science and Technology
"Sun, Kodak settle Java lawsuit SAN FRANCISCO - Sun Microsystems Inc. has agreed to pay US\$92 million to settle a software patent lawsuit brought against it by Eastman Kodak Co., Sun announced Thursday. The settlement comes just six days after a New York jury found Sun guilty of violating Kodak's patents, but before any damages had been awarded. Kodak had been seeking \$1.06 billion in lump sum royalties in the case.",Science and Technology
"Farming Killer Cone Snails a Risky Affair (AP) AP - Jon-Paul Bingham puts his life on the line every week for the sake of science. One wrong move, and he could become the hapless victim of a snail attack that could kill him. Bingham, a biochemist at Clarkson University, is a self-described ""conehead"" whose livelihood depends on scuba diving for tropical marine cone snails and coaxing them to discharge their venom in his laboratory.",Science and Technology
"Out of this world CLINTON TOWNSHIP -- Each piece is just an eighth-of-an-inch square, but 33,000 of them bunched together make for one of the most advanced features on NASA #39;s next satellite.",Science and Technology
"KU grad #39;s team nears \$10 million rocket prize Mojave, Calif. - A team of pilots and aerospace engineers on Wednesday took the first step toward a \$10 million prize by sending its rocket plane 64 miles above the Mojave Desert.",Science and Technology
"Quicken, Money Duel to a Draw Programs have evolved to include extensive financial, tax and retirement-planning tools and have split into three versions of increasing capability.  &lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/b&gt;&lt;/font&gt;",Science and Technology
"Filtering still flawed, expert says NO filtering system could ever completely stop the trade in pirated music on the Kazaa file sharing system, an expert witness for the recording industry has admitted.",Science and Technology
"Nintendo seeks to dominate portable game market with new console (AFP) AFP - Japanese video game giant Nintendo said it will seek to retain its dominance of the portable game market with the launch of wireless Nintendo DS, a hand-held double-screen console.",Science and Technology
"Intel reaches Pentium 4 speed limit at 3.8GHz As expected, Intel Corp. introduced a 3.8GHz Pentium 4 processor Monday in what could represent the end of an era for the chip maker.",Science and Technology
"PluggedIn: DVD Lagging TV in Recorders Race  NEW YORK (Reuters) - DVD recorders are getting cheaper and  easier to use, but that may not be enough to spark demand for  the sluggish selling devices.",Science and Technology
"A new, innovative way to fight crime Crime has been a serious social problem for a long time.  Many crime-fighting methods have been tried, from more police on the streets to education to family values but none have been able to totally eliminate the problem.",Science and Technology
Aussie Teens On Facebook Will Need Parental Permission,Science and Technology
"worm has turned for teen virus king Sven Jaschan, 18, from Germany, faces up to five years in prison for writing and spreading the Sasser and Netsky worms, said to have cost businesses around the world millions of pounds.",Science and Technology
"Foam, not shuttle repairs on the go, key flight issue NASA can return shuttles to flight even if the agency is unable to fix in space the type of wing damage that caused the February 2003 Columbia accident, the head of an oversight group said Thursday.",Science and Technology
"Napster To Enter Mobile Ringtone Arena Thanks two a partnership with Dwango Wireless; the new Napster is prepared to enter the mobile technology realm. But this time, it #39;s not for illegal mp3s.",Science and Technology
Minniapple's Mini Radio Stations The Walker Art Center wants to put the 'public' back in the public airwaves. It's distributing tiny radio-transmitter kits so people can broadcast from their own personal radio stations. Michelle Delio reports from Minneapolis.,Science and Technology
"Higher Technology for Drier Courts to Prevent a Rain-Soaked Repeat After heavy rainfall forced numerous delays last year, the United States Tennis Association will rely on new machines to dry the courts faster.",Science and Technology
Portuguese Netsky rates a medium risk A Portuguese-sounding version of the virus has appeared in the wild. Be wary of mail from Manaus.,Science and Technology
"EU iTunes Music Store A European Union version of Apple #146;s iTunes Music Store gives music fans in Austria, Belgium, Finland, Greece, Italy, Luxembourg, Netherlands, Portugal and Spain the same innovative features and breakthrough price of  #8364;0.99 per song that have made iTunes the number one online music service in the world. Apple will launch the iTunes Music Store in Canada in November. Oct 26",Science and Technology
"Flaw found in older Office versions com October 7, 2004, 3:26 PM PT. Most IT Managers won #39;t question the importance of security, but this priority has been sliding between the third and fourth most important focus for companies.",Science and Technology
"Wireless Internet Siemens Sets Wireless Data Speed Record In order to achieve the speed of one gigabit per second, Siemens combined an  quot;intelligent antenna system quot; consisting of three transmitting and four receiving antennas with Orthogonal Frequency Division Multiplexing.",Science and Technology
New Video Game Recreates Kennedy Assassination  LOS ANGELES (Reuters) - A new video game to be released on  Monday allows players to simulate the assassination of U.S.  President John F. Kennedy.,Science and Technology
Which Candidates Do Tech Companies Support? Technology employees are donating slightly more money to the Republican party.,Science and Technology
"EDS may cut 20,000 jobs over the next two years Electronic Data Systems Corp. (EDS) plans to lay off between 15,000 and 20,000 employees over the next two years as part of an effort to slash \$3 billion in costs, the company's Chairman and Chief Executive Officer Michael Jordan said Thursday during a question-and-answer session at a conference.",Science and Technology
"Gadget Turns Plants Into Speakers The therapeutic power of flowers takes on new meaning with a Japanese gadget that turns plants into audio speakers, making the petals and leaves tremble with good vibrations.",Science and Technology
"Fear Is Spread by Body Language, Study Says Menacing body posture can be as threatening as a frightening facial expression, according to new research. The finding may explain how fear spreads.",Science and Technology
Jeff Winther claims maiden European Tour win at Mallorca Golf Open,Science and Technology
"Nintendo Says 'Touching Is Good' in Sexed-Up DS Ads  NEW YORK (Reuters) - Japanese game maker Nintendo Co. Ltd.  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=7974.OS qtype=sym infotype=info qcat=news""&gt;7974.OS&lt;/A&gt; is sexing up its U.S. advertising to launch the DS  handheld device, promising mature players that the gadget is  not their little brother's Game Boy.",Science and Technology
"Red Hat taps Netscape to broaden its landscape com September 30, 2004, 8:02 AM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.",Science and Technology
"World #39;s lightest flying micro-robot unveiled BEIJING, Aug.20(Xinhuanet) -- The world #39;s lightest flying micro-robot has been developed by Japan #39;s Seiko Epson Corporation. ",Science and Technology
"Borland focuses on UML modeling Borland Software this week is breaking up its Together ControlCenter package for UML modeling into separate products for developing, designing, and architecting applications.",Science and Technology
"Running Extra Mile Sets Humans Apart in Primates' World The ability of early human ancestors to run long distances may have influenced the transition to today's body form, researchers report.",Science and Technology
"Philip Morris Hid Link to Research Facility - Study (Reuters) Reuters - Philip Morris, one of the world's\leading tobacco manufacturers, was involved in research into\the health effects of smoking 30 years ago but did not reveal\data on the dangers of passive smoking, scientists said on\Thursday.",Science and Technology
HP Extends Server Leadership HP (www.hp.com) announced an investment of more than \$3 billion over the next three years designed to vault Intel Itanium 2-based HP Integrity servers to the leadership position in the \$20 billion market currently served by RISC processors.,Science and Technology
"Hollywood Wants File Sharers to Fade Out The movie industry announced today it will launch its first wave of lawsuits later this month against those it alleges are illegally sharing copyrighted films on the Internet, following its ",Science and Technology
"Sprint Treo 650 Now Available for Pre-Order The palmOne Treo 650 smartphone is now available for pre-order from the palmOne store. Prices range from \$449 with a new service plan to \$599 with an existing one, all orders from the palmOne store come with free shipping.",Science and Technology
"Indexing of Copyrighted Photos Lands Google in Court An adult Web site publisher is suing Google, saying the search engine company made it easier for users to see the site #39;s copyrighted nude photographs without paying or gaining access through the proper channels.",Science and Technology
"US losing edge in supercomputing, report warns A panel of leading computer scientists warned in a report issued on Monday that unless the federal government significantly increases support for advanced research on supercomputing, the United States will be unable to retain its lead on that ",Science and Technology
"Space capsule crashes Genesis, payload of solar particles slam &lt;b&gt;...&lt;/b&gt; The Genesis space capsule and its precious cargo -- billions of particles from the sun -- crashed into the Utah desert Wednesday in a last-minute bungling of a near-flawless, three-year scientific odyssey.",Science and Technology
3D holograms to crack forgeries A 3D hologram technique could transform how experts spot forged signatures and other handwritten documents.,Science and Technology
Don #39;t get mad with spammers. Get even Spammers may be about to get a taste of their own medicine. A British company is today launching software that it claims will allow computer users to hit back at the mass mailers who clog up our inboxes with ,Science and Technology
PluggedIn: New Car Gadgets May Distract Drivers (Reuters) Reuters - Drivers still learning how to talk\on cell phones and maneuver at the same time are headed for an\even more complex world.,Science and Technology
"Europe to Launch Satellite Full of Water European Space Agency -- When the Ariane 5 ECA qualification flight lifts off in October, one of the passengers will be 33.5 litres of water. Onboard will be the experimental Sloshsat-FLEVO satellite, designed to help European scientists find out more about the movement of water in microgravity and its effects on satellites...",Science and Technology
"Probe Set to Return with Sun Sample Aug. 20, 2004  A small science satellite dispatched to just beyond Earth #39;s magnetosphere returns to the home planet next month to deliver a most unique package: particles of the sun. ",Science and Technology
Defendants Accused of Sending Spam Three people who allegedly sent America Online customers millions of junk e-mail messages touting penny stocks and other Internet gimmicks went on trial Tuesday in the nation's first such felony case.,Science and Technology
"Google IPO Is Small Hurdle Vs Growing Competition (Reuters) Reuters - Google Inc., on the last leg of its\race to sell shares to the public, is facing more rivals, large\and small, trying to unseat it as the Web's most popular search\destination.",Science and Technology
